,A-B_follower_count,A-B_following_count,A-B_listed_count,A-B_mentions_received,A-B_retweets_received,A-B_mentions_sent,A-B_retweets_sent,A-B_posts,A-B_network_feature_1,A-B_network_feature_2,A-B_network_feature_3,predictions
2587,365784,223,3338,1165.91439878745,413.90327330916,49.818129503665,7.961053359145001,46.133536926,3444,13.24769245413,1194.84627462,[1]
2588,185807,89765,3137,486.81391422337003,75.45651168181901,-5.034854502465,-1.931955380975,-4.322652435065001,753,116.85685650199997,16500.28829147,[1]
2589,-9537669,126,-17684,-4313.3538891865,-655.0412982028,-2.5276035938500003,0.7499178739899999,1.2575722737399997,-12157,80.2024904493,-1180.7211287600003,[0]
2590,123539,111049,8464,301.33801768399996,-42.66301363800005,-23.05356979315,-7.067053387055,2.876071559900005,1005,82.26548528640001,3881.1169863499995,[1]
2591,-49214,-42016,-1441,0.9928336357609999,-0.17503425948999998,0.0,0.0,0.502673570673,3,53.599999999999994,-237.29999999999995,[0]
2592,1295555,506,19995,966.957663298284,579.125054225065,0.8618588431400003,-2.564826303394,-4.35869559847,4024,50.31050558637,2178.9603729600003,[1]
2593,2254429,-318,12459,13575.54995341199,1882.03651038035,25.09300784069,12.260944081526,17.001967097039998,35629,-6.306453113,1337.302396771,[1]
2594,-184822,-109,-15085,-264.67695974096,-53.983080356397,-12.05269119066,0.0023662859429999794,-12.842588602065002,-924,-172.986228814,-5253.14618644,[0]
2595,-167262,720,-3453,-918.08043762327,-340.412335275262,0.9768228653750001,0.231919685184,0.47794398248599995,-3730,-30.128271466100003,-2826.0151855999998,[0]
2596,-9585,89,-334,-2.5894523701759997,-0.779693420199,0.25903024257100005,0.0,0.27642575669400005,-8,-19.5,-1779.7,[0]
2597,-173217,-2242,-16295,-345.39613505327,-85.696627338965,-6.239213336818,-1.237411867535,-7.005635049703,-1321,-258.13298272,-8704.71487603,[0]
2598,260498,-216,455,626.9039840462,456.24065395052,5.360482129195001,0.0,7.397623139705001,2581,0.8263138278,229.10122657799997,[1]
2599,455840,331162,411,133.52104740380003,109.3275867496,-1.7327644583150001,-0.246335183308,-4.673547430865001,498,-185.0957339526,-3069.3347405,[1]
2600,-153584,-1236,-15673,-312.26370822219997,-64.4799287393,-5.46500641794,-0.737201143483,-6.20876479938,-1166,-182.55436636779996,-7378.711731380001,[0]
2601,-264561,-195,-514,-611.2967986749,-445.2797044563,2.32216746931,3.597692128945,3.880161928459999,-2549,43.3918679904,283.9442279670001,[0]
2602,-8999,-4122,-549,-74.23999231084501,-34.450732943545,0.0,0.0,-3.2181418956449996,-225,-73.3744493392,-4121.12334802,[0]
2603,33142,5350,-670,-51.45843698860001,20.180884026500003,-14.038124142200001,-1.54485583574,-11.200526201,-173,-67.4876267143,-807.0901302500001,[0]
2604,101073,212,930,1726.73335264218,762.7272815848761,30.729473300365,8.467863563155,93.21106796886501,4057,-9.1897305171,224.07970380999996,[1]
2605,86816,420,-3007,-131.04487471879997,-69.0666923847,-21.14062319943,-9.159741321184999,-18.0136217027,-516,-230.250326803,1463.4999766100009,[0]
2606,47682,845,304,176.3886616876,59.39411654659,-0.736665616995,-0.248823417483,-0.4878421995119999,531,-35.4704911667,1603.47840225,[1]
2607,-999008,127564,-13369,-836.123014175,-555.9772562998,2.90781401175,-0.705176873601,1.1646102926,-3459,173.9453219193,6386.375874130001,[0]
2608,15131,139,746,52.53989736472,22.044639304651,6.135748503832,0.0,5.22731073341,190,145.745098039,2712.700980393,[1]
2609,3489,-1078,37,4.713989086045,1.109922720725,0.0,0.0,0.0,21,3.0,265.590909091,[1]
2610,656,236,41,-5.70829286924,1.083334976991,-1.231004621175,0.0,33.57101291479,0,2.6666666666700003,173.3333333333,[1]
2611,-7300,-1177,-180,-18.14821745152,-3.3043554865209996,-5.954172291521999,-0.7777902268750001,-3.2865795797899997,-73,-41.75,-1419.711240313,[0]
2612,-624311,-147525,-6735,-243.61026833892998,-73.30272689051999,-18.66684972881,-0.722530840719,-11.47592235861,-672,-226.37059816733,-11487.960081967001,[0]
2613,9650,854,-28,-2.083859583881,-0.564995181887,0.26695919770200005,0.0,0.26695919770200005,-8,29.0,2040.2,[1]
2614,24170,21949,-51,-7.60940639443,2.3881209619299995,-13.11930699072,-0.3097866941199998,35.85005809558,-48,32.611111111300005,12470.89682538,[0]
2615,-10193,502,655,96.84625310489,20.857205567464998,25.292035210521,0.485130009181,18.2886460707,346,77.4039548023,-3397.43785311,[1]
2616,-1703785,-401,-12063,-797.3434989463,-62.1111398199,43.9987454765,-2.508556631765,37.76415531765,-2450,-11.261890453999998,-451.3332657000001,[0]
2617,-123800,346,-6015,-644.39649088956,-168.06476958801,-3.2031219830100004,0.25387554074399993,-5.7211947185100005,-2306,145.9443269905,2461.5922480700006,[0]
2618,124268,422,3996,170.69308104555,36.971000783037,4.0741907112060005,1.193090539726,3.606720389575,685,65.444159544,1644.9686609700002,[1]
2619,-2585869,2523,6768,-956.367223475,-844.2894978449999,2.0696004535999997,2.4271617346500003,-92.27573353427,-3600,79.277600992,1853.08346267,[0]
2620,57498,-187,2922,98.394754149368,27.489446413103998,-0.3095880857940001,-0.01941710015199999,-0.01941710015199999,428,214.18045977,7961.801149430001,[1]
2621,9216,-1894,444,-47.10955626241,-4.597479917859999,-1.8596891900100003,-0.015622412366000038,-3.6770619154700004,-198,-7.834116725500003,-401.06854680699996,[0]
2622,-1521150,226,-43905,-2031.5377623199997,-2059.613935458,-17.290965957620003,-13.766648895165,-29.48129196918,-6305,20.480719697700003,679.4072311900002,[0]
2623,1985851,-814,30935,2564.5584309973,1503.9506172047,-3.127173541785,-0.46383937036799994,-0.4688991501619999,10902,-115.8796580477,-2015.646106651,[1]
2624,3071235,113609,-292,-55.3649455691,-24.79919531708,0.0,0.0,-3.2181418956449996,-160,-17.732658294399997,13454.93635348,[0]
2625,-96404,19,-359,-80.46796181417,-43.220961595965,-6.2227825535229995,-2.238629879265,-11.465742115818001,-291,96.19124579125001,-922.0740740699998,[0]
2626,-10995,24311,-23,-48.6304250443,-43.1506545616,-1.5974105861000005,-1.688132609915,-3.6606518049899996,-188,93.7864583333,2364.9192708299997,[0]
2627,-11091,-1987,-746,-23.785429857232,-1.721991622445,-6.993799656845001,-1.018401514515,-4.028684494380999,-94,923.816326531,9249.918367350001,[0]
2628,1941,-30,122,34.100582430716,4.357118847335,14.233776736524,0.4878421995119999,11.16080584681,106,78.1111111111,1356.07407407,[1]
2629,-613679,614,-5667,-198.66060659962298,-67.711966114865,-8.31917450657,-0.022401648362000037,-3.7573555999160004,-665,115.5562593145,-860.6125186300001,[0]
2630,-95611,-331251,2491,966.7984996129999,279.01233662899995,49.818129503665,7.961053359145001,82.434673283565,2722,-6.719520660600001,-1078.71383467,[1]
2631,-54017,-55892,1900,-222.61630365,75.35303566370001,-20.73564712041,2.074894898505,-10.414483238149998,-122,-188.12975109529998,-9008.48517613,[0]
2632,-2744951,-7635,-22688,-349.260138425068,-106.772871162404,0.501759349434,0.251336785336,-2.0403611982489998,-1357,-28.218228032,-3177.41648511,[0]
2633,3302201,550704,19991,936.342082848628,205.807728860628,41.216686001965,0.495458722174,42.713201120164996,3690,68.1508724832,3419.09610738,[1]
2634,-5736917,38476,-33840,-16487.6726747575,-9811.303970247229,-3.9927274929900003,-3.768769709682,-9.58959752505,-61672,386.1349178154,13110.09799876,[0]
2635,-265963,-1437,-6720,-660.796759703465,-296.98982932046505,-27.908673186782,-0.7391789848479999,-20.373338215082,-2376,-66.3959899749,-2706.10818713,[0]
2636,-2130770,124162,-3204,-5908.192464848,-2596.8935778180003,-8.45725266805,-2.691357618125,-31.2282305764,-18911,98.87541674890001,4163.76060455,[0]
2637,-2087,-1499,73,0.631003398882,0.864767395071,1.5335367450950002,0.253875540744,0.76934572346,3,-16.0,-958.892857143,[1]
2638,-413,-404,-37,-6.082409076252,-1.7336511008679998,-1.735022702529,-0.963609328985,-2.966117308359,-25,140.8888888889,1690.574074074,[0]
2639,-16252,-4165,69,-129.53097137894,-19.07211258468,-7.186701390035,-1.481471625635,-5.954040690655001,-525,-89.759259259,-4074.68148148,[0]
2640,886,393,68,-2.876151904914,-0.176802282314,-0.468548279393,-0.24143311316000002,-0.934730272845,-10,7.75,632.583333333,[1]
2641,2418464,-51682,31234,-2374.98543752,-845.0487708799999,-5.849326035735,-0.762162659031,-6.507039968131,-9240,4.374688312100002,2254.27350165,[1]
2642,-4316,-270,-82,-4.911458904265,-1.307392538945,0.248823417483,0.0,0.248823417483,-22,-3.0,-277.590909091,[0]
2643,-2293,193,-262,-3.44630831066,-1.1575086982200002,-0.28098609813099995,-0.28098609813099995,-0.791301579021,-15,-200.0277777781,-2735.33333333,[0]
2644,137950,-537,4460,180.51440466519,77.942699016065,11.253289141921,3.235640890751,4.542338183179999,684,76.9386590585,-4721.34950071,[1]
2645,-114,-334,-4,-0.25646584316999993,-0.253875540744,0.25643994014500004,0.25643994014500004,0.25643994014500004,-1,-0.5,-9.0,[0]
2646,862154,7351,19486,5704.4962655542995,5280.048495312901,-37.3242146229,0.251336785336,-27.8666771164,3494,55.8460511477,1793.17355669,[1]
2647,8158218,-5549,25320,2747.1562685624,752.7625680407,2.5047073046849997,0.48286622632099996,-0.93695814224,9670,-61.3973133585,-2076.66175556,[1]
2648,-1093371,-127,-10369,-67.8950568394,-18.2972078336,2.237829202025,0.0,1.244698526359,-270,125.7345468331,3811.274554419,[0]
2649,-9553,-8,57,-0.05692514227300005,-0.26695919770200005,-0.025526084542000005,0.0,-0.025526084542000005,0,-36.0,-2246.0,[1]
2650,2963,1404,-25,-3.135177923442,-0.7044489832859999,-1.5518010069050001,-0.5129057833149999,-2.048010297815,-11,-102.6,-1041.85,[0]
2651,-507516,-540,-16301,-3598.6916221459,-865.9413884113,-0.045522744689999506,1.4306212280300001,-12.243035430599999,-12399,-0.3997262641999981,-1524.2969961139997,[0]
2652,749941,-6318,12546,6766.159638485,4990.889411965,5.815412845499999,0.29303946923,7.674142805799999,23517,-236.7264664522,-7155.32449001,[1]
2653,141668,128437,8629,873.873351061436,347.530163903465,4.1389370185439995,0.0,34.110693041206005,2766,105.734781061,5276.96262015,[1]
2654,1551059,-4295,33538,763.4904454550001,327.749502265,0.4616119678399997,-0.25903024257100005,3.68338398207,3295,47.5643596841,1167.8108988200001,[1]
2655,27937,3314,-34,-1.23109661178,-1.0646421392679999,0.0,0.0,-36.301136357565,-3,-2.0000000000000004,-51.16666666699999,[1]
2656,-2852,-2891,-38,2.4007948576200002,-1.4131375633299998,1.232394601115,0.251336785336,0.4580922892800001,4,69.3333333333,1606.2936507959998,[0]
2657,-123424,960,-4004,-54.38042248769,-23.345636278065,-1.9166326301690002,0.0,-5.87913215163,-236,-142.5750000003,-4120.4,[0]
2658,5593,-28479,727,-87.91983332429999,-14.976023748200001,-3.3285781174799998,0.22482058833899998,-11.22188467317,-65,59.2514540678,-560.67946777,[0]
2659,-18822,-95,9,-5.82870822386,-0.27303175626,1.22831542476,0.010745475896000056,1.73594279288,-26,59.0476190476,-935.0952380900003,[0]
2660,177669,-106,6866,8.05461166457,5.222191234115,-0.26695919770200005,0.0,-0.523399137847,37,-38.780952381000006,491.2380952399999,[1]
2661,55752,944,2459,174.5964814506,48.96311689289999,3.4195144641870003,1.9474338836250003,-3.74232606271,692,57.029621612899994,1202.266703313,[1]
2662,134007,565,1824,-1652.2580605961,-739.6886628651,-18.28837537,-6.017641853280001,-80.7044989028,-3760,146.89037776610002,3494.9309758,[1]
2663,9306697,1211,15103,4259.1647129161,644.5997244770999,-5.1646053192500005,-0.7123443476499998,-9.4934472902,11945,-142.81550883230003,-1717.8988292,[1]
2664,-1440,-1807,-116,-8.583414833405,-1.841206502805,-4.892744020267,-1.251908796865,-4.546377031551,-28,-97.0689655172,-1921.31034483,[0]
2665,-27437,-28776,-662,-123.33536983898999,-22.86612567385,-4.4664612656900005,0.49791709690999997,-10.944450663440001,-212,-49.602750191,-2737.077158131,[0]
2666,-281315,-37530,-21515,-143.9840631775,-25.8023755151,-2.2584967664000004,0.24229178579,6.4725100620200005,-574,-219.3461982633,-5123.55391953,[0]
2667,-2799953,190,2778,-85.44849913999997,-564.857012543,36.9552076317,5.68153864006,-18.002620018900004,-1351,10.0081852784,-230.35254747999988,[0]
2668,464186,441,13994,3574.1065482576,857.9412669213999,6.71251733945,2.1670709009149998,22.761605435165997,12265,-64.5735812796,192.23123209000005,[1]
2669,-270878,-163,-595,-7.610912362000004,-4.69330062315,5.18974106299,0.2534837960180001,11.984039937680002,-42,-56.469245021000006,-25497.81963872,[0]
2670,1514113,-753,41108,3275.6670202278,1396.01675865329,-11.39092849329,4.696590524059999,10.1821619051,12075,-49.4744897961,-128.48902961000022,[1]
2671,2695487,-46,-6492,247.45701623999992,539.296245263,6.766495814310001,-0.5176481600900003,82.566516323,802,-31.1606247721,-773.4525880900003,[1]
2672,-45604,-41974,-1343,16.696095225061,2.441994603985,5.778460434485,0.5103154808889999,3.483092158695,59,36.403225806500004,4269.85483871,[1]
2673,1731891,480,29652,-55.1847252,-375.233312074,-1.4981248561000022,-1.2600734758999996,-75.6518617025,2194,40.9157449871,1026.5150744200002,[1]
2674,-364947,-455,-1592,-99.22606644794999,-6.33041127281,-7.58117429221,0.015466188242000023,-4.430312513125,-435,-155.36732596939999,-9988.19933215,[0]
2675,1612,64,-47,-9.100891503869999,-3.59326819448,-2.319068836275,-0.26164670966799997,-4.059810013523,-23,-74.77948717940001,-866.805128202,[0]
2676,-143014,-588,-4130,-519.3102301450001,-247.4947771631,-9.634593946025,-4.992172458075,-16.927722731465,-2090,-24.380329525799997,1047.50540877,[0]
2677,1480814,146908,15009,9890.2931729122,5011.005389724441,4.793898297989999,-1.7660020497250002,187.20697313648,28530,-65.5358557432,-1469.89744816,[1]
2678,14167,-5346,-556,-62.182169385200005,-27.60443936403,2.035263953085,0.498878882886,1.3477195209300001,-176,43.723589876800006,1942.7590049199998,[0]
2679,-65137,-920,-2670,-226.663046547465,-72.044901962165,-3.681161173855,-1.9474338836250003,-2.71934400649,-887,-68.7081930415,-1766.30751964,[0]
2680,-1380,-1335,-136,-15.460153044344999,-5.021381218345001,-14.077796449965,-1.268276153365,-6.521151202685,-59,-89.0317460317,-3281.31746032,[0]
2681,409,1791,622,28.272922554959997,8.587542542416001,12.608136607765,0.990922022345,16.4033597592,117,303.342519685,4743.2921259800005,[1]
2682,-1220,-1464,-62,-0.450770011275,0.20557010039999998,-0.234262308266,0.0,0.29320458425999996,-2,-25.666666666699996,2622.66666667,[0]
2683,-63142,25114,1570,34.3237531354,8.35535933901,11.371019564874999,0.0,-17.191789322989997,139,134.8011642157,384.99080881999953,[1]
2684,1132,-1502,16,39.938580178945,31.160735170345,51.519501484265,0.0,42.529922949665,146,10.0272108844,1474.30612245,[1]
2685,-15341,-594,-746,-55.416674298814,-22.221441586965,-6.845729896385,-0.24143311316000002,-6.403474119415001,-200,-118.995098039,-2657.61764706,[0]
2686,242509,7554,3700,234.94281177821,106.399083486151,5.866822459610001,1.940007726585,7.243294552689999,888,61.0989988877,8556.8989618133,[1]
2687,-265624,-322,-1600,-655.452436791,-271.370649822,-45.32887624046,-6.2166250104200005,-77.42432604103,-1707,12.844847678099999,-213.31794601000001,[0]
2688,2850,85,137,3.1599699496049998,0.950782945465,-0.03344576012,0.0,-0.53652558295,15,95.8,2188.73333333,[1]
2689,125384,404,4093,158.9642132049,31.08008572151,1.18472215877,-0.007661046720000009,0.9514261089700002,655,82.7298738297,1636.7972324000002,[1]
2690,-363354,2766,-3334,-1163.77193210004,-412.69280112612995,-49.818129503665,-7.961053359145001,-81.42610866347,-3433,-12.9143591208,-932.401830176,[0]
2691,-505921,-343,-5667,-198.85531779228398,-67.506396014465,-5.75425259325,3.010972934424,6.506013986139999,-666,-31.860407352170004,-1543.2791853,[0]
2692,52649,343,7278,-37.00832011200001,-4.8351822813999945,7.51316616221,0.5193319252799999,7.8700469069,-96,116.8338395805,3769.6322545099997,[1]
2693,-6411788,-20,-38596,-6734.332470259999,-5858.77585521,10.460648332569999,2.24085094709,23.95617092112,-26317,5.285636058630001,438.3256680809999,[0]
2694,265004,-325,550,628.46229779242,457.371244207151,4.650500736642,-0.24143311316000002,6.2214597537000005,2591,-2.9236861722,-67.22453099799998,[1]
2695,401551,127424,6466,126.32700701690001,21.852712815,5.04327994302,0.0,5.8098775627,550,92.14471639499999,5013.780691530001,[1]
2696,-1088808,1810,-3933,-27.355179213699998,-9.096596309919999,-1.31915498551,-0.45635345611699996,-1.14423110512,-127,-2.4844068780000157,-5520.173516000001,[0]
2697,-2837,1382,-155,-33.657338977965,-7.9396534416149995,-9.428377128465,-1.7203343366650001,-9.59431873776,-124,-143.556451613,-4484.45967742,[0]
2698,797700,-6836,9973,1177.80440498,466.91630620600006,-4.39088865762,-1.1801542061099999,-1.0452030297399997,4076,19.9378766079,-4128.924074160001,[1]
2699,5341797,32427,19684,173636.13844664147,52349.57370404147,10.27456984871,1.552396844495,11.847916421179999,213718,5.34820264309,1230.51278079,[1]
2700,-1639,684,-598,-27.595926013599993,-30.870000898100002,-0.6638767247400006,0.27043907752599994,-4.6503849200100005,-97,-86.76766747570001,-2258.6382075700003,[0]
2701,-879030,5442,-5038,-3162.7759075224,-1929.5414806497,-18.016778005564998,-0.7520987769249999,-86.82719609252,-10727,63.3458573593,2952.31800725,[0]
2702,-507909,-32832,5166,-37191.817967771,447.476681984,2.3005570894500003,0.18188345426600006,2.0986906975699995,-17937,38.398476168900004,2173.87272858,[0]
2703,896110,9,3719,-2651.590128051,-298.87910611899997,-3.3548772098999997,-1.461894027314,-17.37951791697,-8426,10.025930837300002,886.3603465400001,[1]
2704,-1510901,-23340,-12097,-1378.5948870290001,-483.75467668939996,7.30725606186,2.50063285202,6.04996052948,-5071,49.78077335399999,-363.33474183,[0]
2705,-1259048,584,-6103,-904.7054731895199,-210.71508096165198,-7.251851556439999,-6.69550681329,-9.83914423213,-3358,200.5763339197,12700.65713867,[0]
2706,-157196,-152654,-1531,-299.309905883245,-79.89231321214501,0.0,0.0,0.0,-790,-122.252801993,-11502.8119552,[0]
2707,-77040,-598,-3640,-162.87620221518,-88.210698674376,-5.085763486255001,-2.316328011665,-7.078860426915,-672,-61.486956521699994,-2365.4666666700004,[0]
2708,17840153,46607,90286,16376.04642366955,5728.635666597237,0.025018115459000012,-0.23662859420899998,1.012085863125,61008,-50.0259612151,-606.38166765,[1]
2709,-8040,9019,-807,-7.323801380370001,-2.0619404138,-3.0969375968049997,-0.23662859420899998,-2.157522077805,-36,-207.9969696967,-3096.46666667,[0]
2710,-1216121,-147312,-14492,-9270.154433001,-4554.407325992001,-4.977474900969999,0.0,-185.57429173076,-25961,-7.137830428999999,-529.263357351,[0]
2711,1157560,44,5139,-820.802312451,-552.3260683530001,-18.808195437500004,-1.00272398149,-80.5191898753,-701,-2.2616034026000005,-309.5368424799999,[0]
2712,212881,196,7654,3925.86936446756,1572.29807576301,-1.2592757193759998,-0.4953086539039999,11.404480652239998,10531,-162.5712550729,-2804.1112433000008,[1]
2713,-6644087,2110,-18773,-26728.58660247,-17101.283706771,13.825081462664999,0.0,28.47062750275,-79604,55.05916100521,4212.2544149509995,[0]
2714,-49098,-41957,-1443,0.13163948727199998,-0.17503425948999998,0.0,0.0,0.26164670966799997,0,123.5,9703.5,[0]
2715,454247,1127,5179,454.878632622063,293.73905497346504,29.853288729798997,0.0,20.496511094515,1792,67.00596206,4457.67913279,[1]
2716,-54234,-7540,-2589,-114.565049874183,-22.652379796465,-16.767215058965,-1.991995145775,-10.646335034465,-438,-53.051454138999986,-4646.48322147,[0]
2717,-3660,-905,-164,1.0494363129799997,-0.8846403888709999,0.709981392553,0.24143311316000002,1.176163386005,3,-12.0277777778,-325.08333333300004,[0]
2718,8190472,1738,2250,-14793.490375499998,-13884.163190565,5.31157793671,1.257425467036,-13.1678773651,-40328,13.29269071992,2815.848214046,[1]
2719,-968,1813,-204,14.518479414640002,10.244444254449999,4.2634370055729995,2.4877952362149998,3.7852420379129996,63,-49.068621134,-618.7155283500001,[1]
2720,-220621,2843,-6059,-56.624776830765,-11.753553680265,0.0,0.0,-5.6824753957650005,-211,-54.9252336449,-7211.6635514,[0]
2721,1474108,147186,14626,9893.28371372175,5006.17964489008,10.070997832463,0.0,192.704955672763,28524,-68.1608557432,-805.34450698,[1]
2722,-311413,127207,3555,419.032257966,53.79110892999995,-25.68958377695,0.0,13.914781277300001,974,-53.271180998999995,-479.7165126400005,[1]
2723,-24219,-27816,-413,-100.0727485109,-18.03949229749,0.8880898967000004,0.7621678145159999,-6.209140281760001,-115,27.309274795799993,-1606.52223882,[0]
2724,-4815490,252,-19345,-1122.4487933780001,-660.746330986,4.701416484415001,0.24143311316000002,6.953540804135001,-4986,33.044812706399995,-1227.14801817,[0]
2725,-14310,-84,79,-5.911072321989999,-0.4011517546200001,0.9939967236399998,0.239289043973,-0.72996331557,-24,-12.275910364199998,-2003.4061624610003,[0]
2726,-536224,717,-7273,-6833.4092759095,-5007.25839660148,-22.32618796432,-2.02859467486,-18.06403790012,-23751,8.5897042563,-498.4983839119999,[0]
2727,3766,953,164,2.16670086501,0.950782945465,0.7333612079330001,0.0,0.47692126778800004,10,-9.600000000000009,998.7333333299998,[1]
2728,1887,1907,68,0.656340111675,0.0,0.234262308266,0.0,0.9844011129599999,3,74.6666666667,2346.33333333,[1]
2729,-3684,-605,-161,-2.64706416629,-0.696907404721,-1.0003204056350001,0.0,-1.0003204056350001,-13,-95.3,-2179.73333333,[0]
2730,429154,-19393,4726,453.69802201055,293.12274233396505,29.104400184649997,-0.9831508534149999,18.53045206467,1786,-69.56546651100001,-4184.035152920001,[1]
2731,-8168279,378,-25921,-2821.08082490815,-787.1568952617209,-2.5047073046849997,-0.48286622632099996,-2.2811837534049997,-9894,-11.4771359807,-2047.4615924599998,[0]
2732,347,198,16,0.49764683496599993,0.0,0.500061166098,-0.23901878202899998,0.722128651086,2,0.5,97.5,[1]
2733,-634094,1944,-1305,-20671.18608006428,-5605.53877251587,3.1575202408400003,1.232451216025,-29.909348636649998,-56167,78.25932114526,2366.2510900370003,[0]
2734,166715,2731,16246,337.85606616079997,83.15499868917999,6.466135341927,1.237411867535,4.98076300353,1292,238.64911175229997,4539.9245534500005,[1]
2735,799837,1288,14976,6874.14536956515,5009.24479780566,22.582627904465,2.285034615005,16.32896424107,23933,8.8849876868,1015.06539813,[1]
2736,-392067,-9149,-3337,-258.169545074721,-124.371037089465,-7.370836267065,-0.495458722174,-10.898630260465,-972,-40.0162107396,-2894.89260385,[0]
2737,24193,24183,1081,-59.107467870300006,-30.76467731541,8.103827839914999,0.231919685184,3.67016970261,-160,2.155853691100006,-2216.22940863,[1]
2738,28518,3437,6,0.39449095209,0.195495120037,-0.25643994014500004,-0.25643994014500004,-0.25643994014500004,2,2.66666666667,218.333333333,[1]
2739,-196552,-258,-5239,1236.195254622,556.9991871520001,26.71476437786,7.713827819592,90.23610851791,2046,-63.6598285563,-2229.06686482,[1]
2740,70286,-1658,1052,0.004721108230000048,-0.450844172331,-0.9908189230949999,0.0,-1.741034591315,0,-476.40000000000003,-7057.0,[1]
2741,-1607414,-57,-9874,-389.432616298465,-217.527938797465,-0.25903024257100005,0.0,-0.50541494174,-1706,-9.97903319744,-774.39895166,[0]
2742,-415252,-631,-3577,-414.6855945333,-284.89595141670003,-26.96037749628,0.46383937036799994,-19.99287573787,-1630,-26.975287213,-2825.16379537,[0]
2743,-2774119,-20127,-15819,-5088.2227857507205,-6.082577320385,-0.709957249241,-0.23901878202899998,-0.9812539481049999,-18548,-3.7813390696400004,-306.967894595,[0]
2744,216604,-2984,977,449.75370350993,138.60483177042,10.844932793309999,2.445543070859,9.845838590709999,1785,4.24525114153,886.7243378970002,[1]
2745,10088,-1628,625,1.01717812628,0.7680779329370001,-4.042997439625,-1.254396520725,-2.532186622745,4,-21.200000000000003,-59.299999999999955,[1]
2746,1299222,-49006,-2655,-94.1321370132,-70.88629663569999,2.1552058150499995,0.961616813745,-1.2645559241600002,-381,205.93741960200003,11699.54748635,[0]
2747,825052,619,13006,357.2214341276,92.55702896918999,-3.30574988277,0.976577749766,-1.26941184955,1478,-25.914422223600006,-2149.4917549,[1]
2748,246845,-16045,6456,88.02240754399998,-93.203348221,0.7059595499999993,-6.327874402207,-11.379241172799997,614,42.926694200300005,1310.2625533299997,[1]
2749,5285000,6264,14470,173364.479089672,52313.7184032409,-1.6705484051,1.552396844495,0.8423845225999997,212828,-288.82252906391,-7503.463937609999,[1]
2750,-223438,359,-6164,-37.9485771194,-5.854376446230001,7.647416117035,4.867443289465,4.908899744299999,-159,-21.717686475099995,-6335.229589136,[0]
2751,3056,72,196,-13.5060825328,-4.39852202337,-5.409586915009999,-4.867443289465,-9.09533982837,-34,106.2368972742,3697.454926626,[1]
2752,-3686,-1137,-162,-1.8202328159890002,-1.061442671185,0.0,0.0,0.26164670966799997,-7,147.7222222222,10456.0,[0]
2753,325615,-848,12507,3473.4658600870002,804.307276171,-15.72051359457,2.1670709009149998,7.668081302199999,11886,-228.87860759660003,-5723.13284234,[1]
2754,1213,239,66,11.550227153714001,3.873299913235,1.695622436265,0.0,1.695622436265,50,558.311320755,8274.66037736,[1]
2755,-345414,13379,3778,-738.184579922,-346.4366131625,4.789357025110001,-1.5374615883500002,-6.8028757852999995,-2936,190.69736108849997,4260.27941618,[0]
2756,-9541680,-1142,-17828,-4335.780789688334,-668.470297576465,-7.035059497955,-1.737877362225,-2.771688662705,-12250,-1.8851384166999985,-2206.91185041,[0]
2757,-17741787,-46820,-88624,-15864.728404941,-5585.065686975,4.227606553537,1.744428348725,3.50260254263,-59270,20.185168014,-125.59000373999993,[0]
2758,2236224,-46,12628,13568.2736414976,1875.9457486137298,25.04703428118,12.499001077578999,13.683357040289998,35595,-100.2280217408,-3983.4623091099998,[1]
2759,-9332211,604,-44484,-4207.3605561022805,-613.60978026967,0.5103154808889999,0.0,0.5103154808889999,-17257,111.31962350260001,405.93211637000013,[0]
2760,-82387,126,-3241,-40.96573856479999,-19.870302196799997,3.963251029606,1.018169140945,3.931857896136,-197,-79.0940066072,-2664.87281737,[0]
2761,-1460,657,-57,-0.16878450707300008,-0.22278112422799998,0.7098857826260001,0.0,-0.25903024257100005,-1,94.15,-278.0,[0]
2762,126173,166,4081,160.0423487782,36.24379915024,-1.23323942676,-0.33628291579,-1.6625625076299997,656,49.544159543999996,1122.1157197900002,[1]
2763,-822941,22705,-12906,-71.28854064020001,-37.4488462235,-2.522046931995,-1.020656864805,-2.522046931995,-333,-54.81510306449999,-755.8175965700002,[0]
2764,565709,7919,-15049,-244.520748151,10.974187850900009,-5.27565206773,-0.28355718754000003,-4.10693270568,-891,-256.9412968078,-8341.020880649,[0]
2765,5012,5435,384,4.98066599114,2.097601101321,1.6717854245650001,0.24143311316000002,0.46304287401300004,18,-5.5785714286,-1073.9714285700002,[1]
2766,-4511,-15,-328,-62.41553434706,-25.74236556039,0.4908446363800001,0.262057127554,-0.9603899625900003,-216,-115.229613734,-3788.96627836,[0]
2767,-395045,-122502,-6080,-57.05966206640001,11.2948347361,-7.281109145045001,0.0,-4.08777097875,-342,-158.2147114998,-5454.546232400001,[0]
2768,10471,1257,431,38.60998154965,4.562368188870001,19.547561096265,1.761261848615,-24.1406105025,122,102.76515151533,2211.63636364,[1]
2769,265237,16,551,631.815442950465,457.54804648946504,5.360482129195001,0.0,7.146286354369001,2603,3.8263138278,506.692135669,[1]
2770,-278380,1017,-5554,-458.97258932520003,-185.3433502128,-2.7672448152099998,-0.253825019511,-1.70954092124,-1864,9.608518313000005,-1936.94342398,[0]
